type,time,x_c,x_c_dot,gamma,gamma_dot
try,8.258258258258259,2.478558191684878,0.38023737398361934,0.4312294623143544,-0.0007560837684842109
try,8.273273273273274,2.4842675148718234,0.380244455238174,0.4312181876738389,-0.0007454725122933445
try,8.288288288288289,2.4899769435727235,0.38025146578807995,0.4312070785095844,-0.0007368104949847153
try,8.303303303303304,2.4956864769800235,0.38025833532070596,0.43119608733599374,-0.0007247591355612148
try,8.318318318318319,2.5013961127202387,0.38026517937276677,0.4311852848544532,-0.0007178371737391499
try,8.333333333333334,2.5071058507460027,0.38027184285986865,0.43117456976004664,-0.0007043884372839366
try,8.348348348348349,2.512815687903463,0.38027853715808807,0.4311640737527137,-0.0007000793967685526
try,8.363363363363364,2.518525624894748,0.3802850235500528,0.43115364243112697,-0.0006870211956342061
try,8.378378378378379,2.524235658610576,0.38029151239203696,0.43114340691578684,-0.0006808066480932168
try,8.393393393393394,2.529945789132855,0.3802978418548154,0.43113326175450156,-0.0006692817276578838
try,8.408408408408409,2.5356560141508675,0.38030413273965286,0.43112328120288135,-0.0006613648619914133
try,8.423423423423424,2.541366333002511,0.3803103145131769,0.43111341791468055,-0.0006517108815706168
try,8.438438438438439,2.5470767440732454,0.3803164303207465,0.43110369684407773,-0.0006434509543420206
try,8.453453453453454,2.552787246412214,0.38032244742816423,0.43109409473982074,-0.000634060281429986
try,8.468468468468469,2.5584978383236727,0.38032842238739095,0.4310846451429468,-0.0006276717651453882
try,8.483483483483484,2.5642085192848865,0.38033427608719994,0.43107529538377354,-0.0006183053066466114
try,8.498498498498499,2.569919287682598,0.3803400591863246,0.4310660753196759,-0.0006096566406056735
try,8.513513513513514,2.5756301422370806,0.38034578508108824,0.4310569911505018,-0.0006026445274429086
try,8.528528528528529,2.5813410823268295,0.38035139180193556,0.43104800119665837,-0.000592570117738146
try,8.543543543543544,2.587052105922969,0.3803569842348474,0.43103916987820073,-0.0005871750283628788
try,8.558558558558559,2.5927632131104428,0.3803624211437557,0.43103040518598745,-0.000575853047189609
try,8.573573573573574,2.5984744011698244,0.38036789193591036,0.4310218253280743,-0.0005726490058875751
try,8.588588588588589,2.604185670985745,0.38037316507966956,0.43101328095386476,-0.0005602271054948279
try,8.603603603603604,2.6098970192092015,0.3803785072592254,0.43100493945215085,-0.0005583952094924795
try,8.618618618618619,2.6156084471424643,0.3803836413602168,0.43099662255338744,-0.0005464213257295631
try,8.633633633633634,2.6213199516350008,0.3803888141425037,0.4309884850357858,-0.0005426298141751943
try,8.64864864864865,2.627031533269678,0.3803938361677208,0.43098040442007657,-0.0005328270042011077
try,8.663663663663664,2.6327431899536973,0.3803988334111011,0.43097245875742757,-0.0005263345073153653
try,8.67867867867868,2.6384549211275083,0.3804037536325809,0.4309646128372067,-0.0005191887831210807
try,8.693693693693694,2.6441667257862314,0.38040859839646385,0.43095686567777164,-0.0005114383748221089
try,8.70870870870871,2.649878602651774,0.3804134028653551,0.4309492376808604,-0.0005056374643083776
try,8.723723723723724,2.6555905512224762,0.38041811267996567,0.43094169236730473,-0.0004976672951180002
try,8.73873873873874,2.6613025700060957,0.3804227911690632,0.43093426809415286,-0.000492183593385919
try,8.753753753753754,2.6670146584903085,0.38042738823473815,0.43092693114159436,-0.00048538705635566855
try,8.76876876876877,2.672726815434227,0.38043194069823477,0.43091970306614746,-0.0004799590004241771
try,8.783783783783784,2.6784390403332403,0.38043640048804855,0.43091255148536006,-0.0004722529145788722
try,8.7987987987988,2.6841513316553884,0.3804408414537931,0.4309055215417469,-0.00046771222623142244
try,8.813813813813814,2.6898636893048167,0.3804451704393089,0.4308985522420004,-0.0004593310763266875
try,8.82882882882883,2.6955761115518455,0.38044948729802736,0.4308917053053208,-0.00045449307594070445
try,8.843843843843844,2.7012885982394366,0.3804537088269754,0.43088492611201784,-0.00044693600181009254
try,8.85885885885886,2.707001147837017,0.3804579142698698,0.4308782633261451,-0.00044250860722065997
try,8.873873873873874,2.7127137603008924,0.3804620098350566,0.4308716556428981,-0.0004341609042723012
try,8.88888888888889,2.718426433594046,0.3804661368296145,0.4308651912217076,-0.00043236988780170546
try,8.903903903903904,2.724139168407606,0.3804701179160977,0.4308587556959643,-0.00042385894700866495
try,8.91891891891892,2.729851962736638,0.3804740932363782,0.43085243652780747,-0.0004190197071354133
try,8.933933933933934,2.7355648162840165,0.3804780039165771,0.4308461946956214,-0.00041340829452712744
try,8.94894894894895,2.7412777282847123,0.38048184721365663,0.43084002687877637,-0.00040676602343095713
try,8.963963963963964,2.746990697524335,0.3804856743241739,0.4308339640638971,-0.00040285597989155
try,8.97897897897898,2.752703723994802,0.38048939619319166,0.43082794810784025,-0.00039498658273576644
try,8.993993993993994,2.7584168058405094,0.3804931416468414,0.43082205938276946,-0.00039270939424923426
try,9.00900900900901,2.7641299434867195,0.38049677320487996,0.4308162090048154,-0.0003857242813706663
try,9.024024024024024,2.7698431352285984,0.3805004043757456,0.4308104676490926,-0.0003824422745814461
try,9.03903903903904,2.775556381199399,0.3805039342584399,0.43080476972261,-0.0003752915031110536
try,9.054054054054054,2.781269679834329,0.3805074622397266,0.43079917696266623,-0.0003716315907534239
try,9.06906906906907,2.7869830311459225,0.3805109038472803,0.430793634257438,-0.00036511671591660336
try,9.084084084084084,2.7926964337420768,0.3805143404560102,0.4307881919326933,-0.00036176506361859293
try,9.0990990990991,2.7984098877237837,0.3805176794302588,0.43078278972520717,-0.0003546235783534867
try,9.114114114114114,2.804123391282169,0.38052105320497576,0.4307775104527841,-0.00035351803371431393
try,9.12912912912913,2.8098369451406486,0.38052429829939094,0.43077224885718673,-0.0003462154151664892
try,9.144144144144144,2.8155505475102154,0.38052754694179314,0.430767087660489,-0.00034252731410722566
try,9.15915915915916,2.82126419826906,0.38053073687398015,0.43076198598032106,-0.00033776770627119674
try,9.174174174174174,2.8269778967203085,0.3805338743071622,0.4307569464730917,-0.00033235530373177015
try,9.18918918918919,2.8326916418912798,0.38053699881207814,0.43075199301641715,-0.0003291962075371711
try,9.204204204204204,2.8384054337889206,0.3805400360687143,0.43074707711281907,-0.0003227070494243469
